userid,perroid,megusta,rated_date
125,286,5,2023-03-01 15:46:53.049-05
67,234,5,2023-03-01 17:11:38.705-05
67,57,5,2023-03-01 17:11:41.846-05
67,417,5,2023-03-01 17:11:47.226-05
67,32,5,2023-03-01 17:11:57.11-05
67,358,5,2023-03-01 17:12:00.499-05
67,419,5,2023-03-01 17:12:10.97-05
67,213,1,2023-03-01 17:12:14.467-05
67,442,1,2023-03-01 17:12:14.481-05
67,256,1,2023-03-01 17:12:14.486-05
67,283,1,2023-03-01 17:12:14.49-05
67,441,1,2023-03-01 17:12:14.494-05
67,294,1,2023-03-01 17:12:14.499-05
67,96,5,2023-03-01 17:12:23.026-05
67,474,5,2023-03-01 17:12:37.054-05
67,196,5,2023-03-01 17:12:45.864-05
67,278,5,2023-03-01 17:12:48.274-05
67,27,5,2023-03-01 17:12:59.304-05
67,12,5,2023-03-01 17:13:02.664-05
67,157,1,2023-03-01 17:13:03.003-05
67,150,1,2023-03-01 17:13:03.018-05
67,477,1,2023-03-01 17:13:03.022-05
67,152,1,2023-03-01 17:13:03.026-05
67,361,1,2023-03-01 17:13:03.029-05
67,53,1,2023-03-01 17:13:03.033-05
67,151,5,2023-03-01 17:13:14.444-05
67,379,5,2023-03-01 17:13:35.356-05
67,286,5,2023-03-01 17:13:45.059-05
67,26,5,2023-03-01 17:13:52.649-05
67,416,1,2023-03-01 17:13:52.65-05
67,63,1,2023-03-01 17:13:52.667-05
67,101,1,2023-03-01 17:13:52.671-05
67,453,1,2023-03-01 17:13:52.674-05
67,127,1,2023-03-01 17:13:52.678-05
67,282,1,2023-03-01 17:13:52.681-05
67,192,1,2023-03-01 17:13:52.684-05
67,134,1,2023-03-01 17:13:52.687-05
67,58,5,2023-03-01 17:14:01.55-05
67,241,5,2023-03-01 17:14:06.43-05
67,480,5,2023-03-01 17:14:23.235-05
67,68,1,2023-03-01 17:14:31.262-05
67,298,1,2023-03-01 17:14:31.267-05
67,267,1,2023-03-01 17:14:31.271-05
67,208,1,2023-03-01 17:14:31.275-05
67,14,1,2023-03-01 17:14:31.279-05
67,472,1,2023-03-01 17:14:31.283-05
67,360,1,2023-03-01 17:14:31.287-05
67,46,1,2023-03-01 17:14:31.291-05
67,220,1,2023-03-01 17:14:31.295-05
67,190,5,2023-03-01 17:14:44.362-05
67,54,5,2023-03-01 17:14:54.207-05
67,281,5,2023-03-01 17:15:13.347-05
67,293,1,2023-03-01 17:15:14.037-05
67,447,1,2023-03-01 17:15:14.052-05
67,193,1,2023-03-01 17:15:14.056-05
67,436,1,2023-03-01 17:15:14.06-05
67,478,1,2023-03-01 17:15:14.064-05
67,40,1,2023-03-01 17:15:14.068-05
67,20,1,2023-03-01 17:15:14.072-05
67,70,1,2023-03-01 17:15:14.076-05
67,13,1,2023-03-01 17:15:14.079-05
67,48,5,2023-03-01 17:15:59.859-05
67,445,5,2023-03-01 17:16:16.685-05
67,55,5,2023-03-01 17:16:21.065-05
67,380,1,2023-03-01 17:16:23.04-05
67,69,1,2023-03-01 17:16:23.057-05
67,195,1,2023-03-01 17:16:23.061-05
67,473,1,2023-03-01 17:16:23.066-05
67,174,1,2023-03-01 17:16:23.07-05
67,166,1,2023-03-01 17:16:23.073-05
67,239,1,2023-03-01 17:16:23.077-05
67,45,1,2023-03-01 17:16:23.079-05
67,44,1,2023-03-01 17:16:23.081-05
67,1,5,2023-03-01 17:16:31.249-05
67,463,5,2023-03-01 17:16:39.381-05
67,452,5,2023-03-01 17:16:42.788-05
67,307,5,2023-03-01 17:16:52.8-05
67,207,1,2023-03-01 17:17:00.471-05
67,424,1,2023-03-01 17:17:00.475-05
67,257,1,2023-03-01 17:17:00.479-05
67,285,1,2023-03-01 17:17:00.483-05
67,399,1,2023-03-01 17:17:00.487-05
67,354,1,2023-03-01 17:17:00.491-05
67,31,1,2023-03-01 17:17:00.495-05
67,459,5,2023-03-01 17:17:08.457-05
67,29,5,2023-03-01 17:17:15.665-05
67,176,5,2023-03-01 17:17:33.262-05
67,155,1,2023-03-01 17:17:36.893-05
67,352,1,2023-03-01 17:17:36.909-05
67,300,1,2023-03-01 17:17:36.914-05
67,160,1,2023-03-01 17:17:36.919-05
67,252,1,2023-03-01 17:17:36.923-05
67,95,1,2023-03-01 17:17:36.927-05
67,130,1,2023-03-01 17:17:36.929-05
67,88,1,2023-03-01 17:17:36.932-05
67,59,1,2023-03-01 17:17:36.935-05
67,250,1,2023-03-01 17:18:03.58-05
67,273,1,2023-03-01 17:18:03.594-05
67,138,1,2023-03-01 17:18:03.598-05
67,122,1,2023-03-01 17:18:03.601-05
67,243,1,2023-03-01 17:18:03.605-05
67,246,1,2023-03-01 17:18:03.609-05
67,204,1,2023-03-01 17:18:03.612-05
67,219,1,2023-03-01 17:18:03.616-05
67,123,1,2023-03-01 17:18:03.62-05
67,449,1,2023-03-01 17:18:03.623-05
67,99,1,2023-03-01 17:18:03.626-05
67,469,1,2023-03-01 17:18:03.629-05
126,44,1,2023-03-01 18:49:48.388-05
126,313,1,2023-03-01 18:49:48.408-05
126,38,1,2023-03-01 18:49:48.413-05
126,22,1,2023-03-01 18:49:48.416-05
126,48,1,2023-03-01 18:49:48.42-05
126,14,1,2023-03-01 18:49:48.425-05
126,231,1,2023-03-01 18:49:48.428-05
126,172,1,2023-03-01 18:49:48.432-05
126,379,1,2023-03-01 18:49:48.436-05
126,126,1,2023-03-01 18:49:48.439-05
126,175,1,2023-03-01 18:49:48.444-05
126,69,1,2023-03-01 18:49:48.448-05
12,174,1,2023-03-01 20:10:26.251-05
12,467,5,2023-03-01 20:10:26.269-05
12,412,1,2023-03-01 20:10:26.274-05
12,279,5,2023-03-01 20:10:26.278-05
12,240,5,2023-03-01 20:10:26.282-05
12,102,5,2023-03-01 20:10:26.287-05
12,389,1,2023-03-01 20:10:26.291-05
12,8,5,2023-03-01 20:10:26.295-05
12,260,5,2023-03-01 20:10:26.299-05
12,25,5,2023-03-01 20:10:26.302-05
12,350,1,2023-03-01 20:10:26.306-05
12,266,5,2023-03-01 20:10:26.309-05
130,151,1,2023-03-01 21:45:46.582-05
130,292,1,2023-03-01 21:45:46.599-05
130,298,1,2023-03-01 21:45:46.603-05
130,347,1,2023-03-01 21:45:46.607-05
130,99,1,2023-03-01 21:45:46.612-05
130,15,1,2023-03-01 21:45:46.616-05
130,443,1,2023-03-01 21:45:46.62-05
130,474,1,2023-03-01 21:45:46.623-05
130,436,1,2023-03-01 21:45:46.627-05
130,472,1,2023-03-01 21:45:46.63-05
130,189,1,2023-03-01 21:45:46.633-05
130,195,1,2023-03-01 21:45:46.636-05
130,283,5,2023-03-01 21:46:15.011-05
130,13,5,2023-03-01 21:46:19.389-05
130,256,5,2023-03-01 21:46:28.248-05
130,249,1,2023-03-01 21:46:34.862-05
130,12,1,2023-03-01 21:46:34.877-05
130,58,1,2023-03-01 21:46:34.881-05
130,28,1,2023-03-01 21:46:34.885-05
130,441,1,2023-03-01 21:46:34.888-05
130,452,1,2023-03-01 21:46:34.892-05
130,134,1,2023-03-01 21:46:34.896-05
130,447,1,2023-03-01 21:46:34.9-05
130,442,1,2023-03-01 21:46:34.904-05
130,267,5,2023-03-01 21:47:00.388-05
130,463,1,2023-03-01 21:47:15.809-05
130,278,1,2023-03-01 21:47:15.823-05
130,18,1,2023-03-01 21:47:15.825-05
130,453,1,2023-03-01 21:47:15.828-05
130,32,1,2023-03-01 21:47:15.831-05
130,46,1,2023-03-01 21:47:15.835-05
130,282,1,2023-03-01 21:47:15.838-05
130,135,1,2023-03-01 21:47:15.843-05
130,20,1,2023-03-01 21:47:15.847-05
130,419,1,2023-03-01 21:47:15.851-05
130,445,1,2023-03-01 21:47:15.855-05
130,303,5,2023-03-01 21:47:26.105-05
130,286,5,2023-03-01 21:47:30.23-05
130,53,1,2023-03-01 21:47:39.479-05
130,477,1,2023-03-01 21:47:39.493-05
130,220,1,2023-03-01 21:47:39.497-05
130,361,1,2023-03-01 21:47:39.5-05
130,446,1,2023-03-01 21:47:39.504-05
130,478,1,2023-03-01 21:47:39.507-05
130,96,1,2023-03-01 21:47:39.511-05
130,27,1,2023-03-01 21:47:39.514-05
130,45,1,2023-03-01 21:47:39.517-05
130,196,1,2023-03-01 21:47:39.521-05
131,134,1,2023-03-02 11:19:40.394-05
131,27,5,2023-03-02 11:19:40.414-05
131,443,5,2023-03-02 11:19:40.419-05
131,239,5,2023-03-02 11:19:40.424-05
131,127,5,2023-03-02 11:19:40.428-05
131,379,5,2023-03-02 11:19:40.432-05
131,473,5,2023-03-02 11:19:40.436-05
131,196,5,2023-03-02 11:19:40.438-05
131,290,5,2023-03-02 11:19:40.44-05
131,453,5,2023-03-02 11:19:40.443-05
131,166,5,2023-03-02 11:19:40.445-05
131,278,5,2023-03-02 11:19:40.448-05
132,46,1,2023-03-02 11:25:36.902-05
132,196,1,2023-03-02 11:25:36.909-05
132,298,5,2023-03-02 11:25:36.912-05
132,380,1,2023-03-02 11:25:36.914-05
132,444,5,2023-03-02 11:25:36.917-05
132,18,1,2023-03-02 11:25:36.919-05
132,44,5,2023-03-02 11:25:36.922-05
132,473,1,2023-03-02 11:25:36.924-05
132,447,1,2023-03-02 11:25:36.926-05
132,99,1,2023-03-02 11:25:36.929-05
132,40,1,2023-03-02 11:25:36.931-05
132,416,5,2023-03-02 11:25:36.933-05
136,195,5,2023-03-02 17:31:30.129-05
136,283,1,2023-03-02 17:31:30.147-05
136,126,5,2023-03-02 17:31:30.152-05
136,436,1,2023-03-02 17:31:30.156-05
136,294,1,2023-03-02 17:31:30.161-05
136,292,1,2023-03-02 17:31:30.164-05
136,463,5,2023-03-02 17:31:30.167-05
136,282,5,2023-03-02 17:31:30.169-05
136,32,5,2023-03-02 17:31:30.172-05
136,241,5,2023-03-02 17:31:30.175-05
136,360,5,2023-03-02 17:31:30.177-05
136,293,5,2023-03-02 17:31:30.179-05
136,286,5,2023-03-02 17:33:16.016-05
137,204,5,2023-03-02 17:41:59.158-05
137,180,5,2023-03-02 17:41:59.177-05
137,57,1,2023-03-02 17:41:59.181-05
137,111,1,2023-03-02 17:41:59.186-05
137,119,5,2023-03-02 17:41:59.191-05
137,362,5,2023-03-02 17:41:59.196-05
137,133,1,2023-03-02 17:41:59.201-05
137,149,5,2023-03-02 17:41:59.205-05
137,146,5,2023-03-02 17:41:59.209-05
137,255,5,2023-03-02 17:41:59.213-05
137,415,1,2023-03-02 17:41:59.216-05
137,453,1,2023-03-02 17:41:59.218-05
138,452,1,2023-03-02 18:07:23.804-05
138,379,5,2023-03-02 18:07:23.823-05
138,14,1,2023-03-02 18:07:23.827-05
138,436,1,2023-03-02 18:07:23.831-05
138,126,1,2023-03-02 18:07:23.833-05
138,241,5,2023-03-02 18:07:23.836-05
138,249,5,2023-03-02 18:07:23.838-05
138,281,1,2023-03-02 18:07:23.841-05
138,474,1,2023-03-02 18:07:23.845-05
138,278,1,2023-03-02 18:07:23.849-05
138,28,1,2023-03-02 18:07:23.853-05
138,57,5,2023-03-02 18:07:23.859-05
142,122,5,2023-03-02 18:27:50.862-05
142,201,5,2023-03-02 18:27:50.882-05
142,307,5,2023-03-02 18:27:50.886-05
142,415,1,2023-03-02 18:27:50.891-05
142,271,5,2023-03-02 18:27:50.894-05
142,300,5,2023-03-02 18:27:50.896-05
142,482,1,2023-03-02 18:27:50.898-05
142,160,5,2023-03-02 18:27:50.901-05
142,208,1,2023-03-02 18:27:50.903-05
142,195,5,2023-03-02 18:27:50.905-05
142,72,5,2023-03-02 18:27:50.907-05
142,249,5,2023-03-02 18:27:50.909-05
145,441,5,2023-03-02 19:01:26.951-05
145,436,5,2023-03-02 19:01:26.97-05
145,294,5,2023-03-02 19:01:26.973-05
145,347,5,2023-03-02 19:01:26.976-05
145,93,5,2023-03-02 19:01:26.979-05
145,256,5,2023-03-02 19:01:26.982-05
145,58,5,2023-03-02 19:01:26.986-05
145,195,5,2023-03-02 19:01:26.989-05
145,15,5,2023-03-02 19:01:26.991-05
145,453,5,2023-03-02 19:01:26.994-05
145,126,5,2023-03-02 19:01:26.996-05
145,189,5,2023-03-02 19:01:26.999-05
145,134,1,2023-03-02 19:03:48.389-05
145,208,1,2023-03-02 19:03:48.407-05
145,442,1,2023-03-02 19:03:48.411-05
145,57,1,2023-03-02 19:03:48.415-05
145,249,1,2023-03-02 19:03:48.42-05
145,477,1,2023-03-02 19:03:48.424-05
145,286,1,2023-03-02 19:03:48.428-05
145,361,1,2023-03-02 19:03:48.432-05
145,267,1,2023-03-02 19:03:48.435-05
145,32,1,2023-03-02 19:03:48.439-05
145,166,1,2023-03-02 19:03:48.444-05
145,53,1,2023-03-02 19:03:48.448-05
145,303,1,2023-03-02 19:04:36.723-05
145,360,1,2023-03-02 19:04:36.738-05
145,292,1,2023-03-02 19:04:36.742-05
145,55,1,2023-03-02 19:04:36.746-05
145,283,1,2023-03-02 19:04:36.75-05
145,220,1,2023-03-02 19:04:36.754-05
145,293,1,2023-03-02 19:04:36.758-05
145,278,1,2023-03-02 19:04:36.762-05
145,241,1,2023-03-02 19:04:36.765-05
145,480,1,2023-03-02 19:04:36.769-05
145,452,1,2023-03-02 19:04:36.772-05
145,282,1,2023-03-02 19:04:36.776-05
145,280,1,2023-03-02 19:05:24.693-05
145,229,1,2023-03-02 19:05:24.707-05
145,463,1,2023-03-02 19:05:24.711-05
145,254,1,2023-03-02 19:05:24.715-05
145,288,1,2023-03-02 19:05:24.719-05
145,366,1,2023-03-02 19:05:24.723-05
145,234,1,2023-03-02 19:05:24.726-05
145,182,1,2023-03-02 19:05:24.73-05
145,352,1,2023-03-02 19:05:24.733-05
145,262,1,2023-03-02 19:05:24.737-05
145,228,1,2023-03-02 19:05:24.742-05
145,160,1,2023-03-02 19:05:24.746-05
145,167,1,2023-03-02 19:05:46.68-05
145,171,1,2023-03-02 19:05:46.695-05
145,434,1,2023-03-02 19:05:46.699-05
145,192,1,2023-03-02 19:05:46.703-05
145,225,1,2023-03-02 19:05:46.707-05
145,247,1,2023-03-02 19:05:46.711-05
145,382,1,2023-03-02 19:05:46.715-05
145,395,1,2023-03-02 19:05:46.719-05
145,156,1,2023-03-02 19:05:46.722-05
145,233,1,2023-03-02 19:05:46.726-05
145,295,1,2023-03-02 19:05:46.729-05
145,358,1,2023-03-02 19:05:46.733-05
145,246,1,2023-03-02 19:07:21.524-05
145,179,1,2023-03-02 19:07:21.539-05
145,68,1,2023-03-02 19:07:21.543-05
145,24,1,2023-03-02 19:07:21.547-05
145,399,1,2023-03-02 19:07:21.551-05
145,185,1,2023-03-02 19:07:21.554-05
145,415,1,2023-03-02 19:07:21.558-05
145,193,1,2023-03-02 19:07:21.561-05
145,186,1,2023-03-02 19:07:21.564-05
145,261,1,2023-03-02 19:07:21.568-05
145,124,1,2023-03-02 19:07:21.571-05
145,70,1,2023-03-02 19:07:21.575-05
145,95,1,2023-03-02 19:07:32.797-05
145,349,1,2023-03-02 19:07:32.812-05
145,65,1,2023-03-02 19:07:32.816-05
145,371,1,2023-03-02 19:07:32.819-05
145,187,1,2023-03-02 19:07:32.823-05
145,383,1,2023-03-02 19:07:32.827-05
145,209,1,2023-03-02 19:07:32.831-05
145,184,1,2023-03-02 19:07:32.834-05
145,269,1,2023-03-02 19:07:32.838-05
145,133,1,2023-03-02 19:07:32.842-05
145,255,1,2023-03-02 19:07:32.846-05
145,275,1,2023-03-02 19:07:32.85-05
153,96,5,2023-03-02 21:30:04.963-05
153,26,5,2023-03-02 21:30:04.981-05
153,14,5,2023-03-02 21:30:04.986-05
153,17,5,2023-03-02 21:30:04.991-05
153,380,1,2023-03-02 21:30:04.996-05
153,473,5,2023-03-02 21:30:05-05
153,99,1,2023-03-02 21:30:05.004-05
153,444,5,2023-03-02 21:30:05.008-05
153,45,5,2023-03-02 21:30:05.012-05
153,46,5,2023-03-02 21:30:05.016-05
153,54,5,2023-03-02 21:30:05.02-05
153,18,5,2023-03-02 21:30:05.023-05
154,114,5,2023-03-02 21:46:11.184-05
154,482,5,2023-03-02 21:46:11.205-05
154,128,5,2023-03-02 21:46:11.21-05
154,81,1,2023-03-02 21:46:11.215-05
154,288,5,2023-03-02 21:46:11.219-05
154,349,5,2023-03-02 21:46:11.223-05
154,194,5,2023-03-02 21:46:11.227-05
154,365,5,2023-03-02 21:46:11.23-05
154,356,5,2023-03-02 21:46:11.234-05
154,173,5,2023-03-02 21:46:11.236-05
154,306,5,2023-03-02 21:46:11.239-05
154,298,5,2023-03-02 21:46:11.242-05
157,471,5,2023-03-02 22:05:39.628-05
157,407,1,2023-03-02 22:05:39.644-05
157,2,5,2023-03-02 22:05:39.648-05
157,231,1,2023-03-02 22:05:39.652-05
157,267,5,2023-03-02 22:05:39.656-05
157,11,5,2023-03-02 22:05:39.659-05
157,102,5,2023-03-02 22:05:39.663-05
157,40,5,2023-03-02 22:05:39.666-05
157,26,5,2023-03-02 22:05:39.67-05
157,27,5,2023-03-02 22:05:39.674-05
157,400,5,2023-03-02 22:05:39.678-05
157,61,5,2023-03-02 22:05:39.681-05
157,470,5,2023-03-02 22:06:21.695-05
157,444,5,2023-03-02 22:06:30.711-05
157,7,5,2023-03-02 22:06:38.5-05
157,303,5,2023-03-02 22:06:44.852-05
157,293,5,2023-03-02 22:07:04.712-05
157,57,5,2023-03-02 22:07:14.331-05
157,290,5,2023-03-02 22:07:19.854-05
157,466,5,2023-03-02 22:07:25.401-05
160,36,5,2023-03-02 22:42:28.23-05
160,79,1,2023-03-02 22:42:28.249-05
160,201,1,2023-03-02 22:42:28.254-05
160,69,1,2023-03-02 22:42:28.259-05
160,198,1,2023-03-02 22:42:28.263-05
160,254,5,2023-03-02 22:42:28.268-05
160,355,5,2023-03-02 22:42:28.272-05
160,96,5,2023-03-02 22:42:28.276-05
160,72,1,2023-03-02 22:42:28.279-05
160,381,1,2023-03-02 22:42:28.283-05
160,186,1,2023-03-02 22:42:28.286-05
160,92,5,2023-03-02 22:42:28.289-05
166,445,5,2023-03-03 09:19:57.099-05
166,438,5,2023-03-03 09:19:57.115-05
166,52,5,2023-03-03 09:19:57.118-05
166,484,5,2023-03-03 09:19:57.12-05
166,480,5,2023-03-03 09:19:57.123-05
166,239,5,2023-03-03 09:19:57.125-05
166,58,5,2023-03-03 09:19:57.128-05
166,82,5,2023-03-03 09:19:57.13-05
166,80,1,2023-03-03 09:19:57.133-05
166,254,5,2023-03-03 09:19:57.135-05
166,419,5,2023-03-03 09:19:57.137-05
166,225,1,2023-03-03 09:19:57.14-05
166,65,5,2023-03-03 09:20:32.672-05
166,65,5,2023-03-03 09:20:32.672-05
166,59,5,2023-03-03 09:20:51.014-05
166,163,1,2023-03-03 09:21:04.739-05
166,110,1,2023-03-03 09:21:04.754-05
166,424,1,2023-03-03 09:21:04.761-05
166,475,1,2023-03-03 09:21:04.765-05
166,243,1,2023-03-03 09:21:04.769-05
166,266,1,2023-03-03 09:21:04.773-05
166,72,1,2023-03-03 09:21:04.777-05
166,288,1,2023-03-03 09:21:04.781-05
166,286,1,2023-03-03 09:21:04.784-05
247,278,1,2023-03-04 05:38:45.342-05
247,444,1,2023-03-04 05:38:45.357-05
247,134,1,2023-03-04 05:38:45.361-05
247,319,1,2023-03-04 05:38:45.366-05
247,195,1,2023-03-04 05:38:45.369-05
247,168,1,2023-03-04 05:38:45.373-05
247,49,1,2023-03-04 05:38:45.377-05
247,32,1,2023-03-04 05:38:45.381-05
247,466,1,2023-03-04 05:38:45.385-05
247,150,1,2023-03-04 05:38:45.389-05
247,96,1,2023-03-04 05:38:45.392-05
247,18,1,2023-03-04 05:38:45.396-05
247,374,1,2023-03-04 05:38:54.41-05
247,416,1,2023-03-04 05:38:54.425-05
247,453,1,2023-03-04 05:38:54.429-05
247,463,1,2023-03-04 05:38:54.434-05
247,53,1,2023-03-04 05:38:54.438-05
247,472,1,2023-03-04 05:38:54.442-05
247,129,1,2023-03-04 05:38:54.447-05
247,473,1,2023-03-04 05:38:54.451-05
247,283,1,2023-03-04 05:38:54.455-05
247,39,1,2023-03-04 05:38:54.459-05
247,12,1,2023-03-04 05:38:54.462-05
247,58,1,2023-03-04 05:38:54.466-05
247,40,1,2023-03-04 05:39:01.799-05
247,57,1,2023-03-04 05:39:01.805-05
247,44,1,2023-03-04 05:39:01.809-05
247,208,1,2023-03-04 05:39:01.814-05
247,14,1,2023-03-04 05:39:01.819-05
247,373,1,2023-03-04 05:39:01.823-05
247,478,1,2023-03-04 05:39:01.827-05
247,419,1,2023-03-04 05:39:01.831-05
247,241,1,2023-03-04 05:39:01.835-05
247,317,1,2023-03-04 05:39:01.839-05
247,17,1,2023-03-04 05:39:01.843-05
247,437,1,2023-03-04 05:39:01.847-05
247,204,1,2023-03-04 05:39:09.602-05
247,105,1,2023-03-04 05:39:09.617-05
247,202,1,2023-03-04 05:39:09.621-05
247,355,1,2023-03-04 05:39:09.625-05
247,131,1,2023-03-04 05:39:09.628-05
247,214,1,2023-03-04 05:39:09.632-05
247,187,1,2023-03-04 05:39:09.636-05
247,413,1,2023-03-04 05:39:09.64-05
247,156,1,2023-03-04 05:39:09.643-05
247,163,1,2023-03-04 05:39:09.647-05
247,119,1,2023-03-04 05:39:09.651-05
247,84,1,2023-03-04 05:39:09.654-05
252,43,5,2023-03-06 14:03:36.104-05
252,115,5,2023-03-06 14:03:36.119-05
252,103,5,2023-03-06 14:03:36.123-05
252,126,5,2023-03-06 14:03:36.126-05
252,116,5,2023-03-06 14:03:36.128-05
252,147,5,2023-03-06 14:03:36.131-05
252,282,5,2023-03-06 14:03:36.134-05
252,304,5,2023-03-06 14:03:36.137-05
252,195,5,2023-03-06 14:03:36.139-05
252,99,5,2023-03-06 14:03:36.142-05
252,239,5,2023-03-06 14:03:36.144-05
252,260,5,2023-03-06 14:03:36.147-05
252,292,5,2023-03-06 14:04:06.759-05
252,478,5,2023-03-06 14:04:08.192-05
252,463,5,2023-03-06 14:04:16.506-05
252,32,5,2023-03-06 14:04:22.303-05
259,267,5,2023-03-11 21:35:24.54-05
259,129,5,2023-03-11 21:35:24.56-05
259,58,5,2023-03-11 21:35:24.565-05
259,436,5,2023-03-11 21:35:24.569-05
259,468,5,2023-03-11 21:35:24.574-05
259,303,5,2023-03-11 21:35:24.578-05
259,28,5,2023-03-11 21:35:24.582-05
259,407,5,2023-03-11 21:35:24.585-05
259,40,5,2023-03-11 21:35:24.589-05
259,17,5,2023-03-11 21:35:24.592-05
259,249,5,2023-03-11 21:35:24.595-05
259,351,5,2023-03-11 21:35:24.599-05
166,35,5,2023-03-03 09:20:32.689-05
170,182,1,2023-03-03 09:25:12.71-05
170,57,1,2023-03-03 09:25:12.725-05
170,353,1,2023-03-03 09:25:12.729-05
170,202,1,2023-03-03 09:25:12.732-05
170,396,1,2023-03-03 09:25:12.734-05
170,253,1,2023-03-03 09:25:12.737-05
170,359,1,2023-03-03 09:25:12.74-05
170,174,1,2023-03-03 09:25:12.743-05
170,287,1,2023-03-03 09:25:12.747-05
170,68,1,2023-03-03 09:25:12.75-05
170,269,1,2023-03-03 09:25:12.754-05
170,282,1,2023-03-03 09:25:12.757-05
70,379,1,2023-03-03 09:25:17.581-05
70,53,1,2023-03-03 09:25:17.595-05
70,99,1,2023-03-03 09:25:17.599-05
70,220,1,2023-03-03 09:25:17.603-05
70,478,1,2023-03-03 09:25:17.606-05
70,126,1,2023-03-03 09:25:17.61-05
70,17,1,2023-03-03 09:25:17.614-05
70,45,1,2023-03-03 09:25:17.618-05
70,470,1,2023-03-03 09:25:17.621-05
70,168,1,2023-03-03 09:25:17.625-05
70,18,1,2023-03-03 09:25:17.627-05
70,166,1,2023-03-03 09:25:17.63-05
70,480,1,2023-03-03 09:25:33.627-05
70,58,1,2023-03-03 09:25:33.641-05
70,318,1,2023-03-03 09:25:33.645-05
70,447,1,2023-03-03 09:25:33.649-05
70,419,1,2023-03-03 09:25:33.653-05
70,293,1,2023-03-03 09:25:33.657-05
70,416,1,2023-03-03 09:25:33.66-05
70,14,1,2023-03-03 09:25:33.663-05
70,55,1,2023-03-03 09:25:33.667-05
70,50,1,2023-03-03 09:25:33.67-05
70,13,1,2023-03-03 09:25:33.674-05
70,284,1,2023-03-03 09:25:33.678-05
70,345,1,2023-03-03 09:27:52.322-05
170,192,1,2023-03-03 09:25:45.751-05
170,415,1,2023-03-03 09:25:45.765-05
170,429,1,2023-03-03 09:25:45.769-05
170,178,1,2023-03-03 09:25:45.773-05
170,477,1,2023-03-03 09:25:45.776-05
170,205,1,2023-03-03 09:25:45.779-05
170,442,1,2023-03-03 09:25:45.781-05
170,245,1,2023-03-03 09:25:45.783-05
170,59,1,2023-03-03 09:25:45.786-05
170,391,1,2023-03-03 09:25:45.788-05
170,251,1,2023-03-03 09:25:45.791-05
170,372,1,2023-03-03 09:25:45.795-05
70,360,5,2023-03-03 09:25:46.586-05
70,453,1,2023-03-03 09:26:13.065-05
70,477,1,2023-03-03 09:26:13.079-05
70,134,1,2023-03-03 09:26:13.083-05
70,129,1,2023-03-03 09:26:13.087-05
70,278,1,2023-03-03 09:26:13.091-05
70,241,1,2023-03-03 09:26:13.095-05
70,442,1,2023-03-03 09:26:13.098-05
70,249,1,2023-03-03 09:26:13.1-05
70,39,1,2023-03-03 09:26:13.102-05
70,189,1,2023-03-03 09:26:13.105-05
70,475,1,2023-03-03 09:26:13.107-05
70,286,5,2023-03-03 09:26:26.906-05
170,243,5,2023-03-03 09:26:29.386-05
70,312,1,2023-03-03 09:26:30.35-05
70,446,1,2023-03-03 09:26:30.364-05
70,44,1,2023-03-03 09:26:30.368-05
70,303,1,2023-03-03 09:26:30.372-05
70,445,1,2023-03-03 09:26:30.376-05
70,15,1,2023-03-03 09:26:30.379-05
70,472,1,2023-03-03 09:26:30.382-05
70,380,1,2023-03-03 09:26:30.386-05
70,26,1,2023-03-03 09:26:30.39-05
70,374,1,2023-03-03 09:26:30.394-05
70,32,1,2023-03-03 09:26:30.397-05
70,228,1,2023-03-03 09:26:45.381-05
70,381,1,2023-03-03 09:26:45.395-05
70,319,1,2023-03-03 09:26:45.399-05
70,136,1,2023-03-03 09:26:45.404-05
70,269,1,2023-03-03 09:26:45.408-05
70,459,1,2023-03-03 09:26:45.412-05
70,309,1,2023-03-03 09:26:45.415-05
70,358,1,2023-03-03 09:26:45.419-05
70,261,1,2023-03-03 09:26:45.423-05
70,133,1,2023-03-03 09:26:45.426-05
70,404,1,2023-03-03 09:26:45.43-05
70,402,1,2023-03-03 09:26:45.434-05
170,267,1,2023-03-03 09:26:51.503-05
170,191,1,2023-03-03 09:26:51.518-05
170,382,1,2023-03-03 09:26:51.522-05
170,422,1,2023-03-03 09:26:51.526-05
170,363,1,2023-03-03 09:26:51.529-05
170,258,1,2023-03-03 09:26:51.531-05
170,277,1,2023-03-03 09:26:51.533-05
170,166,1,2023-03-03 09:26:51.535-05
170,139,1,2023-03-03 09:26:51.538-05
170,434,1,2023-03-03 09:26:51.54-05
170,293,1,2023-03-03 09:26:51.542-05
170,217,1,2023-03-03 09:26:51.544-05
70,201,1,2023-03-03 09:27:02.452-05
70,151,1,2023-03-03 09:27:02.467-05
70,391,1,2023-03-03 09:27:02.471-05
70,216,1,2023-03-03 09:27:02.475-05
70,48,1,2023-03-03 09:27:02.479-05
70,69,1,2023-03-03 09:27:02.483-05
70,414,1,2023-03-03 09:27:02.487-05
70,6,1,2023-03-03 09:27:02.49-05
70,19,1,2023-03-03 09:27:02.494-05
70,302,1,2023-03-03 09:27:02.497-05
70,352,1,2023-03-03 09:27:02.5-05
70,182,1,2023-03-03 09:27:02.503-05
70,214,1,2023-03-03 09:27:18.644-05
70,410,1,2023-03-03 09:27:18.659-05
70,238,1,2023-03-03 09:27:18.663-05
70,185,1,2023-03-03 09:27:18.666-05
